userId,date,energy
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2019-11-01,1893.7855171884003
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2019-12-01,1922.0076549561
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-01-01,1985.2014866180998
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-02-01,1949.6282405924999
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-03-01,1805.6414759145
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-04-01,1598.2737086295
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-05-01,1719.6338251500001
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-06-01,1499.2153872291
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-07-01,1681.3167075693
c75b1ebcdc91225f565a0bef1d953876c7f24cfa46478c061fab7491393f8cea,2020-08-01,1850.5852318095
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-01-01,318.12358944929997
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-02-01,318.7422
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-03-01,319.6596701931
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-04-01,316.5708
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-05-01,281.3905725327
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-06-01,332.8764103557
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-07-01,365.61899792459997
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-08-01,325.6201353621
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-09-01,357.14927708970004
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-10-01,249.8024129802
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-11-01,255.68490075809999
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2018-12-01,313.6466752104
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-01-01,261.8607
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-02-01,278.9448
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-03-01,287.8428105318
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-04-01,302.105902947
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-05-01,261.2756411295
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-06-01,398.17248739980005
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-07-01,338.1838833849
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-08-01,339.1369442721
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-09-01,242.0303478609
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-10-01,269.4134248341
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-11-01,281.7255463395
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2019-12-01,310.3405372758
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-01-01,285.9389169435
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-02-01,261.3347751282
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-03-01,319.9818
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-04-01,348.8615366007
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-05-01,362.09319671640003
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-06-01,369.3002975388
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-07-01,312.4946343033
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-08-01,402.2251805676
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-09-01,269.9036028948
8ab4bc237fe35aa7672ef05391e7ab1d87ae4b579de52f18c5405de2893b1631,2020-10-01,266.23519057650003
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2017-11-01,301.6918750035
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2017-12-01,487.4373997335
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-01-01,409.24146900869994
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-02-01,345.2508838668
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-03-01,370.238588538
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-04-01,341.7051688245
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-05-01,306.42991102679997
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-06-01,310.6260168834
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-07-01,327.7189049844
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-08-01,323.8783669665
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-09-01,317.1111448347
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-10-01,345.6660214578
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-11-01,402.8076610077
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2018-12-01,410.56067638499997
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-01-01,438.3118104573
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-02-01,337.5570062175
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-03-01,425.6299422426
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-04-01,322.5593981688
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-05-01,295.6333162464
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-06-01,303.14442895679997
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-07-01,338.88979797
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-08-01,313.4878360242
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-09-01,339.67170162030004
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-10-01,425.0524719507
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-11-01,415.92852799499997
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2019-12-01,455.40859600830004
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-01-01,435.03173597669996
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-02-01,421.89199783109996
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-03-01,497.81188763039995
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-04-01,426.30519918150003
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-05-01,429.440913906
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-06-01,397.31172989429996
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-07-01,402.5892547959
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-08-01,281.062053105
c2af39da9725d0362e1ddf97105001cc9630d8e822b797cd54038f086d80320a,2020-09-01,359.8608355656
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-07-01,859.3072412712
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-08-01,902.5343030448
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-09-01,988.1213307231001
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-10-01,1117.2545183022
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-11-01,1087.4927297375998
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2018-12-01,1383.1969593806998
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-01-01,1303.6100666271
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-02-01,1125.6008715585
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-03-01,1176.4915651347
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-04-01,1057.9533368205
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-05-01,1071.9988979637
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-06-01,947.5979152691999
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-07-01,1032.7974481823999
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-08-01,911.473827618
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-09-01,938.2788332265
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-10-01,1025.788677903
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-11-01,1105.3170462015
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2019-12-01,1401.2251214181
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-01-01,1296.0976599327
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-02-01,1172.4914837889
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-03-01,1154.9001342552
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-04-01,1014.5425549938001
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-05-01,939.8616189063
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-06-01,834.8921894364
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-07-01,890.9346129879
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-08-01,875.5895758065001
a6ea0c17ea0f86df6243e930a25548c4f6de445aed705c806ea137bd184ee582,2020-09-01,854.6581773281999
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-02-01,1188.2477772513
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-03-01,1306.5941629746
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-04-01,1148.1777412431002
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-05-01,1145.8012411536
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-06-01,1131.2110163862
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-07-01,1363.5246682515
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-08-01,1290.0513247851
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-09-01,1141.0011466299
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-10-01,1310.4031377933002
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-11-01,1299.1936512801
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2018-12-01,1681.1574273366
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-01-01,1303.9445113608
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-02-01,1211.7698618598
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-03-01,1351.9547680947
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-04-01,1322.9722735632
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-05-01,1391.630091333
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-06-01,1330.9486989354
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-07-01,1376.6278771848
b13084c7e4083890dd71cfc7c8fbae9fca0c73ba0dfe6cf35b0526867b673ea7,2019-08-01,1081.5412225002
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2017-11-01,384.7338808221
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2017-12-01,438.6035072364
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-01-01,564.4825231848
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-02-01,201.32733653999998
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-03-01,328.9484716626
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-04-01,290.4089218731
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-05-01,332.5577487585
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-06-01,250.0119246267
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-07-01,270.5665690806
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-08-01,294.6754556877
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-09-01,210.07881437609998
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-10-01,302.8087163934
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-11-01,250.25894016300003
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2018-12-01,343.077525648
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-01-01,309.3105433272
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-02-01,257.6324468628
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-03-01,244.8248797677
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-04-01,245.5361851515
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-05-01,237.05431703760001
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-06-01,228.71159055599998
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-07-01,227.7587417319
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-08-01,230.61618092700002
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-09-01,243.79728183780003
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-10-01,290.75941005
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-11-01,385.19345904060003
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2019-12-01,324.9000077775
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-01-01,350.5978587171
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-02-01,274.3479599199
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-03-01,320.3588202459
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-04-01,434.86757832119997
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-05-01,418.23896710199995
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-06-01,555.6416750715
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-07-01,499.65247613249994
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-08-01,618.2223164763
3014541990591f92e65f373711ab2062c8958a91233e00267640302220b58e64,2020-09-01,394.0682138724
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-06-01,375.2545608114
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-07-01,436.67993287440004
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-08-01,412.2011288028
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-09-01,472.62897082919994
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-10-01,451.134517062
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-11-01,494.52195922529995
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2019-12-01,495.7392664578
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2020-01-01,499.8267073119
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2020-02-01,451.2020668779
e8581a1aa553e9242bcce10332615970fdc0a4aafb3caf7c98f1e4fdcb7f8265,2020-03-01,472.3151170926
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-05-01,290.3898626001
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-06-01,276.2886452742
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-07-01,324.4873569678
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-08-01,402.5563986936
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-09-01,272.8488996768
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-10-01,293.05076694
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-11-01,280.07907451619997
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2018-12-01,288.3656019405
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-01-01,236.55359147160001
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-02-01,230.51117070269999
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-03-01,262.5312509727
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-04-01,337.10210718869996
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-05-01,336.5075067804
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-06-01,363.9668263953
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-07-01,324.6333645795
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-08-01,343.8043947918
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-09-01,330.6680023947
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-10-01,404.36061248010003
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-11-01,396.4591688148
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2019-12-01,506.4017789544
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-01-01,297.74236877970003
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-02-01,332.5982347647
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-03-01,355.38403471799995
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-04-01,336.7603802232
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-05-01,383.83978895459995
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-06-01,351.34005660180003
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-07-01,379.0533217551
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-08-01,297.87208321229997
78eaac417283428e319c4f6c611f370670cdd8c9fb6bda232c5e7dcad64ddb69,2020-09-01,272.14995130529996
1b787c63ccbe08a169956a326322cf3f43af67fd7e4e34e8011f05bef3466cad,2018-06-01,389.87016226800006
1b787c63ccbe08a169956a326322cf3f43af67fd7e4e34e8011f05bef3466cad,2018-07-01,405.0451243284
1b787c63ccbe08a169956a326322cf3f43af67fd7e4e34e8011f05bef3466cad,2018-08-01,401.11847634779997
1b787c63ccbe08a169956a326322cf3f43af67fd7e4e34e8011f05bef3466cad,2018-09-01,460.7435544366
